Number,SMILEs,NumAtoms,MW,FSP3,Cm
180,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(O)CC*,0.3384615384615385,0.34254163735925375,0.8571428571428571,0.3915045032929664
181,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCC*,0.3076923076923077,0.3400951548738183,0.2857142857142857,0.30816165810429896
182,CC(=O)C(=C(C)C)N1C(=O)C(NC(=O)COc2ccccc2)C1*,0.3384615384615385,0.34239618925979437,0.3529411764705882,0.4413880203326093
183,CCOc1ccccc1O[C@@H]1CCCN(c2ccc(C(=O)NCc3cccc(*)c3)cn2)C1,0.4769230769230769,0.4732756161942827,0.3076923076923077,0.5376468976530114
184,CCOc1ccccc1O[C@@H]1CCCN(c2ncc(C(=O)NCc3cccc(*)c3)cn2)C1,0.4769230769230769,0.4743982937119836,0.32,0.5048096812311635
185,Cc1ccc2c(c1O)NC(*)C1CC(C=CC(N)=O)=CN1C2=O,0.3230769230769231,0.323048183091886,0.25,0.46307858850280986
186,COC1CCN(c2cccc(*)c2)C1,0.18461538461538463,0.18432364929281553,0.4545454545454545,0.2337270675568044
187,*c1ccnn1C1CCCCO1,0.15384615384615385,0.1558590017033337,0.625,0.25113988286515565
188,*c1ccco1,0.06153846153846154,0.06027005621341786,0.0,0.09352495170754592
189,CN1CCOB(c2cccc(*)c2)OCC1,0.2153846153846154,0.2159347483463802,0.4545454545454545,0.20103669364264923
190,*c1c(F)c(F)c(F)c(F)c1F,0.15384615384615385,0.1738888844698929,0.0,0.11574639850332485
191,CC(C)(O)c1ncc(*)s1,0.12307692307692308,0.14564809059598505,0.5,0.17886933499605379
192,*c1cccs1,0.06153846153846154,0.07852833794865915,0.0,0.09352495170754592
193,CN1CCOB(c2ccc(*)cc2)OCC1,0.2153846153846154,0.2159347483463802,0.4545454545454545,0.16321277966280467
194,CN(C)Cc1cc(F)c(*)s1,0.13846153846153847,0.16384955666737502,0.4285714285714285,0.1729786237733216
195,*C1CC1,0.03076923076923077,0.030732728890424194,1.0,0.02037047252685526
196,Cc1ccc(*)cn1,0.09230769230769231,0.0887392490560078,0.1666666666666666,0.11258375120516063
197,*c1ccc(C(F)(F)F)cc1,0.13846153846153847,0.14894339909935822,0.1428571428571428,0.07325697422052069
198,*c1cc2ccccc2s1,0.12307692307692308,0.1354121805965418,0.0,0.14734379160344674
199,*c1cc2ccccc2o1,0.12307692307692308,0.11715389886130051,0.0,0.14734379160344674
200,C[Si](C)(C)CCOCn1ncc(F)c1*,0.2,0.2287364537253464,0.6666666666666666,0.24106109368395495
201,*c1c(F)cnn1C1CCCCO1,0.16923076923076924,0.17630127755701744,0.625,0.27912122130633654
202,*c1ccc(F)cc1,0.09230769230769231,0.09211978105515783,0.0,0.05978372162096303
203,*CCSP(=O)(O)O,0.09230769230769231,0.14440382755764242,1.0,0.11096853241371317
204,COc1ccccc1*,0.1076923076923077,0.1057964476574334,0.1428571428571428,0.11347174193953363
205,Cc1ccsc1*,0.07692307692307693,0.09446740428549197,0.2,0.10203983128660676
206,Cc1ccc(*)s1,0.07692307692307693,0.09446740428549197,0.2,0.10806136208666922
207,CN(C)Cc1ccc(*)cc1,0.13846153846153847,0.1365564480665062,0.3333333333333333,0.08223988356231143
208,Cc1csc(*)c1,0.07692307692307693,0.09446740428549197,0.2,0.10203983128660676
209,*c1ccnc(Cl)c1,0.09230769230769231,0.1119404935463088,0.0,0.1320502100672806
210,COc1cccc(OC)c1*,0.13846153846153847,0.13991539011339277,0.25,0.08115194213871879
211,CCOC(=O)c1ccc(*)cc1,0.15384615384615385,0.15356364888374271,0.2222222222222222,0.11699992396059755
212,*c1c(F)c(F)cc(F)c1F,0.13846153846153847,0.15344660861620912,0.0,0.09326917424117365
213,CCCn1cc(*)cn1,0.1076923076923077,0.10809180047702432,0.5,0.1343274275568885
214,COC1CCN(c2ccccc2*)C1,0.18461538461538463,0.18432364929281553,0.4545454545454545,0.2337270675568044
215,*c1cc2c(Cl)nccc2s1,0.13846153846153847,0.17567516894137655,0.0,0.2097677045111007
216,*c1ccc(P(c2ccccc2)c2ccc(*)o2)o1,0.26153846153846155,0.2570011101780718,0.0,0.18230378269095251
217,CCOC(=O)c1nc2ccccn2c1*,0.2,0.1990445877966773,0.2,0.2673222774335424
218,COc1ccc2c(c1)cc(*)n2S(=O)(=O)c1ccccc1,0.2923076923076923,0.3094237869003535,0.0666666666666666,0.3220108247028896
219,[CH2-]*,0.0,0.0,0.0,0.0
220,CC=CC*,0.046153846153846156,0.046671795227257,0.5,0.03034386764284914
221,*C(F)=C(F)F,0.06153846153846154,0.0761204901146427,0.0,0.07383980063021864
222,Cc1cscc1*,0.07692307692307693,0.09446740428549197,0.2,0.09601830048654436
223,*CCSc1ccccc1,0.12307692307692308,0.1399937957295075,0.25,0.08510380645465021
224,*c1nccs1,0.06153846153846154,0.07965101546636008,0.0,0.12796752617401894
225,CN(C)c1ccc(*)cc1,0.12307692307692308,0.12061738172967335,0.25,0.0772531860043145
226,*CCCOP(=O)(F)F,0.1076923076923077,0.14660941162834837,1.0,0.11900308062290635
227,Cc1cc(*)cc(C)n1,0.1076923076923077,0.10467831539284062,0.2857142857142857,0.06605342957114041
228,*C=CCOP(=O)(F)F,0.1076923076923077,0.1443186040618655,0.3333333333333333,0.12337862723370532
229,*c1ccc2ccccc2n1,0.13846153846153847,0.12968402536705764,0.0,0.15788771152200054
230,Cn1cccc1*,0.07692307692307693,0.07509099028565783,0.2,0.10985824820640933
231,*c1ccc(F)c2ccccc12,0.15384615384615385,0.1490036237030405,0.0,0.145404944696646
232,*c1cccc2c1OCO2,0.12307692307692308,0.12168551621007712,0.1428571428571428,0.16230388427743755
233,*c1cc(F)c(F)c(F)c1F,0.13846153846153847,0.15344660861620915,0.0,0.18155165092435033
234,*c1c(F)cc(F)c(F)c1F,0.13846153846153847,0.15344660861620915,0.0,0.18155165092435033
235,*c1cccc(N2CCCC2)c1,0.15384615384615385,0.15020470683685622,0.4,0.1325305414371484
236,CC(C)n1cc(*)cn1,0.1076923076923077,0.10809180047702438,0.5,0.12976441229375907
237,*c1ccc(CN2CCCCC2)cc1,0.18461538461538463,0.1820828395105218,0.5,0.10343334818379842
238,CN1CCN(c2ccc(*)cc2)CC1,0.18461538461538463,0.1832055170282227,0.4545454545454545,0.1266558531447783
239,*c1cc2ccncc2s1,0.12307692307692308,0.13653485811424274,0.0,0.17576483526985734
240,*c1cc2ncccc2s1,0.12307692307692308,0.1365348581142427,0.0,0.18178636606991977
241,*c1ccc(CN2CCOCC2)cc1,0.18461538461538463,0.18432364929281553,0.4545454545454545,0.11611193322622451
242,*c1cc2cccnc2s1,0.12307692307692308,0.13653485811424274,0.0,0.18178636606991977
243,CN1CCc2cc(*)ccc2C1,0.15384615384615385,0.15020470683685613,0.4,0.1532800106914488
244,Cc1cccc(C)c1-c1cccc(-c2c(C)cccc2C)c1*,0.3230769230769231,0.30837610605893634,0.1818181818181818,0.11055471086566761
245,*c1ncc2ccccn12,0.12307692307692308,0.1171584441144086,0.0,0.18108990341066142
